bucket,rows,avg_probability,event_rate,brier_score,log_loss,avg_abs_error
<=50F,108,0.5852313348964451,0.7407407407407407,0.15494647632481998,0.4380540810542022,0.2394951034848846
50-60F,72,0.24409115099980713,0.2777777777777778,0.1113717453872547,0.35649697816043524,0.22215999531352212
