station,city,timezone,local_date,snapshot_time_local,hour_local,day_of_year,current_temp,max_temp_so_far,threshold,threshold_minus_current_temp,threshold_minus_max_so_far,temp_change_1h,temp_change_3h,dewpoint,wind_speed,wind_dir_sin,wind_dir_cos,cloud_cover_code,final_high_tmpf,target,hrrr_cycle_utc,hrrr_current_temp,hrrr_remaining_max,hrrr_remaining_max_minus_threshold,hrrr_current_temp_minus_current_temp
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,35.0,3.0,3.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,1,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,3.3262188720703563,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,36.0,4.0,4.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,1,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,2.3262188720703563,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,37.0,5.0,5.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,1,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,1.3262188720703563,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,38.0,6.0,6.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,1,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,0.32621887207035627,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,39.0,7.0,7.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,1,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,-0.6737811279296437,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,40.0,8.0,8.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,0,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,-1.6737811279296437,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,41.0,9.0,9.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,0,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,-2.6737811279296437,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,42.0,10.0,10.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,0,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,-3.6737811279296437,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 09:51:00-05:00,9,336,32.0,32.0,43.0,11.0,11.0,0.0,3.0,10.0,13.0,-1.0,-1.8369701987210294e-16,1,39.0,0,2024-12-01T13:00:00+00:00,33.29203613281254,38.326218872070356,-4.673781127929644,1.292036132812541
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,35.0,2.0,2.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,1,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,3.5862927246094145,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,36.0,3.0,3.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,1,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,2.5862927246094145,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,37.0,4.0,4.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,1,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,1.5862927246094145,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,38.0,5.0,5.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,1,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,0.5862927246094145,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,39.0,6.0,6.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,1,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,-0.4137072753905855,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,40.0,7.0,7.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,0,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,-1.4137072753905855,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,41.0,8.0,8.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,0,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,-2.4137072753905855,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,42.0,9.0,9.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,0,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,-3.4137072753905855,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 10:51:00-05:00,10,336,33.0,33.0,43.0,10.0,10.0,,,10.0,12.0,-0.9396926207859084,-0.3420201433256685,1,39.0,0,2024-12-01T14:00:00+00:00,35.137299804687544,38.586292724609415,-4.4137072753905855,2.1372998046875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,35.0,0.0,0.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,1,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,2.9154675292969188,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,36.0,1.0,1.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,1,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,1.9154675292969188,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,37.0,2.0,2.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,1,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,0.9154675292969188,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,38.0,3.0,3.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,1,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,-0.08453247070308123,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,39.0,4.0,4.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,1,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,-1.0845324707030812,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,40.0,5.0,5.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,0,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,-2.0845324707030812,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,41.0,6.0,6.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,0,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,-3.0845324707030812,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,42.0,7.0,7.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,0,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,-4.084532470703081,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 11:51:00-05:00,11,336,35.0,35.0,43.0,8.0,8.0,,,10.0,14.0,-0.984807753012208,-0.1736481776669303,1,39.0,0,2024-12-01T15:00:00+00:00,36.323823242187544,37.91546752929692,-5.084532470703081,1.3238232421875438
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,35.0,-1.0,-1.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,1,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,2.835789184570352,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,36.0,0.0,0.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,1,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,1.835789184570352,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,37.0,1.0,1.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,1,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,0.835789184570352,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,38.0,2.0,2.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,1,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,-0.164210815429648,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,39.0,3.0,3.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,1,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,-1.164210815429648,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,40.0,4.0,4.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,0,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,-2.164210815429648,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,41.0,5.0,5.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,0,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,-3.164210815429648,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,42.0,6.0,6.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,0,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,-4.164210815429648,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 12:51:00-05:00,12,336,36.0,36.0,43.0,7.0,7.0,,,11.0,8.0,-0.8660254037844384,-0.5000000000000004,1,39.0,0,2024-12-01T16:00:00+00:00,37.83578918457035,37.83578918457035,-5.164210815429648,1.835789184570352
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,35.0,-4.0,-4.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,36.0,-3.0,-3.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,37.0,-2.0,-2.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,38.0,-1.0,-1.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,39.0,0.0,0.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,40.0,1.0,1.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,41.0,2.0,2.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,42.0,3.0,3.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 13:51:00-05:00,13,336,39.0,39.0,43.0,4.0,4.0,,,10.0,17.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,35.0,-4.0,-4.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,36.0,-3.0,-3.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,37.0,-2.0,-2.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,38.0,-1.0,-1.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,39.0,0.0,0.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,40.0,1.0,1.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,41.0,2.0,2.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,42.0,3.0,3.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-01,2024-12-01 14:51:00-05:00,14,336,39.0,39.0,43.0,4.0,4.0,,,10.0,15.0,-0.984807753012208,-0.1736481776669303,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,35.0,1.0,1.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,36.0,2.0,2.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,37.0,3.0,3.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,38.0,4.0,4.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,39.0,5.0,5.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,40.0,6.0,6.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,41.0,7.0,7.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,42.0,8.0,8.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 09:51:00-05:00,9,337,34.0,34.0,43.0,9.0,9.0,,,18.0,11.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,35.0,-1.0,-1.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,36.0,0.0,0.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,37.0,1.0,1.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,38.0,2.0,2.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,39.0,3.0,3.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,40.0,4.0,4.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,41.0,5.0,5.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,42.0,6.0,6.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 10:51:00-05:00,10,337,36.0,36.0,43.0,7.0,7.0,,,17.0,9.0,-0.8660254037844386,0.5000000000000001,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,35.0,-3.0,-3.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,36.0,-2.0,-2.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,37.0,-1.0,-1.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,38.0,0.0,0.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,39.0,1.0,1.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,40.0,2.0,2.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,41.0,3.0,3.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,42.0,4.0,4.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 11:51:00-05:00,11,337,38.0,38.0,43.0,5.0,5.0,,,19.0,11.0,-0.5000000000000004,0.8660254037844384,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,35.0,-4.0,-4.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,36.0,-3.0,-3.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,37.0,-2.0,-2.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,38.0,-1.0,-1.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,39.0,0.0,0.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,40.0,1.0,1.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,41.0,2.0,2.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,42.0,3.0,3.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 12:51:00-05:00,12,337,39.0,39.0,43.0,4.0,4.0,,,19.0,9.0,-0.7660444431189781,0.6427876096865393,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,35.0,-4.0,-4.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,36.0,-3.0,-3.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,37.0,-2.0,-2.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,38.0,-1.0,-1.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,39.0,0.0,0.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,40.0,1.0,1.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,41.0,2.0,2.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,42.0,3.0,3.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 13:51:00-05:00,13,337,39.0,39.0,43.0,4.0,4.0,,,16.0,9.0,-1.0,-1.8369701987210294e-16,1,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,35.0,-4.0,-4.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,36.0,-3.0,-3.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,37.0,-2.0,-2.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,38.0,-1.0,-1.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,39.0,0.0,0.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,40.0,1.0,1.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,41.0,2.0,2.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,42.0,3.0,3.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-02,2024-12-02 14:51:00-05:00,14,337,39.0,39.0,43.0,4.0,4.0,,,17.0,15.0,-0.9396926207859084,0.342020143325669,2,39.0,0,,,,,
KLGA,New York City,America/New_York,2024-12-03,2024-12-03 09:51:00-05:00,9,338,38.0,38.0,39.0,1.0,1.0,,,25.0,10.0,-0.7660444431189781,0.6427876096865393,2,43.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-03,2024-12-03 09:51:00-05:00,9,338,38.0,38.0,40.0,2.0,2.0,,,25.0,10.0,-0.7660444431189781,0.6427876096865393,2,43.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-03,2024-12-03 09:51:00-05:00,9,338,38.0,38.0,41.0,3.0,3.0,,,25.0,10.0,-0.7660444431189781,0.6427876096865393,2,43.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-03,2024-12-03 09:51:00-05:00,9,338,38.0,38.0,42.0,4.0,4.0,,,25.0,10.0,-0.7660444431189781,0.6427876096865393,2,43.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-03,2024-12-03 09:51:00-05:00,9,338,38.0,38.0,43.0,5.0,5.0,,,25.0,10.0,-0.7660444431189781,0.6427876096865393,2,43.0,1,,,,,
KLGA,New York City,America/New_York,2024-12-03,2024-12-03 09:51:00-05:00,9,338,38.0,38.0,44.0,6.0,6.0,,,25.0,10.0,-0.7660444431189781,0.6427876096865393,2,43.0,0,,,,,
